"","E1-1_Root","E1-2_Root","E1-N_Soil","E1-S_Soil","E2-1_Root","E2-2_Root","E2-N_Soil","E2-S_Soil","E3-1_Root","E3-2_Root","E3-N_Soil","E3-S_Soil","E4-1_Root","E4-2_Root","E4-N_Soil","E4-S_Soil","E5-1_Root","E5-2_Root","E5-N_Soil","E5-S_Soil","E6-1_Root","E6-2_Root","E6-N_Soil","E6-S_Soil","E7-1_Root","E7-2_Root","E7-N_Soil","E7-S_Soil","E8-1_Root","E8-2_Root","E8-N_Soil","E8-S_Soil","E9-1_Root","E9-2_Root","E9-N_Soil","E9-S_Soil","Neg_Control","P1-1_Root","P1-2_Root","P1-N_Soil","P1-S_Soil","P2-1_Root","P2-2_Root","P2-N_Soil","P2-S_Soil","P3-1_Root","P3-2_Root","P3-N_Soil","P3-S_Soil","P4-1_Root","P4-2_Root","P4-N_Soil","P4-S_Soil","P5-1_Root","P5-2_Root","P5-N_Soil","P5-S_Soil","P6-1_Root","P6-2_Root","P6-N_Soil","P6-S_Soil","P7-1_Root","P7-2_Root","P7-N_Soil","P7-S_Soil","P8-1_Root","P8-2_Root","P8-N_Soil","P8-S_Soil","P9-1_Root","P9-2_Root","P9-N_Soil","P9-S_Soil"
"E5-2_Root",0.490799174178353,0.496748059650342,0.421088251217832,0.4132550213556,0.492584712534993,0.526983425842615,0.44531883241279,0.488563494962752,0.450931608317159,0.426437624466722,0.461665191906052,0.389946786869159,0.519183076844048,0.507253680195177,0.452649236667294,0.41718945345048,0.0785992314779973,0,0.427188232666085,0.390381303404523,0.375095318338947,0.356409701960725,0.424337416650457,0.45266856352193,0.416414053168843,0.405717945975431,0.418928508255944,0.417785156582265,0.525212636020563,0.484302417273727,0.382513701261428,0.41432597012441,0.528863563093852,0.539543428747483,0.398324674082795,0.399487095432592,0.490061885472035,0.466271204756573,0.49367326538164,0.429533641611601,0.547738323238806,0.421425148686346,0.418521168076757,0.487649635093634,0.465411369842066,0.479447763696628,0.444952659302956,0.425091634012868,0.419540705059635,0.408127853473662,0.407127556073909,0.407454127314987,0.419977266336724,0.429480097750054,0.451063123024036,0.399988385802709,0.417916163362676,0.459301740334546,0.448724243025638,0.445409358766998,0.402013270884819,0.457953520995813,0.477624596062148,0.409495449748634,0.46448873856407,0.452048209080923,0.445697891657594,0.428562655968835,0.391477639247669,0.431344306572027,0.440413282537487,0.401920316385612,0.396379042004325
"E5-N_Soil",0.425407129795813,0.433974284929582,0.325905868040186,0.318847952529357,0.42587919926152,0.467090761262727,0.361202953288694,0.416835310775471,0.361110063761375,0.347476166453164,0.310387565546841,0.292543353515555,0.486817482373148,0.459035054274057,0.365583180885536,0.320563176266049,0.43923350211936,0.427188232666085,0,0.268147517905511,0.337018587854665,0.309421290974932,0.323680533707239,0.364753826343885,0.341581877185956,0.326540424690272,0.320203318900106,0.318204561046081,0.467149434274197,0.421090456900266,0.273843689595089,0.316402260492139,0.473461815217081,0.482062175722339,0.28509455093999,0.288548231555544,0.420917724043459,0.393442006681368,0.423362166517398,0.33506708909901,0.485395041981627,0.336147525049887,0.329755107735259,0.392087390941794,0.367925024870514,0.409033399139519,0.37384596183475,0.331058210316395,0.303650168061844,0.334031251769874,0.332327697382868,0.301282884173078,0.316550143724682,0.356822612491945,0.377417939557075,0.302803249263038,0.324552761562789,0.373078347541492,0.365247099322747,0.348390738907858,0.304919609397283,0.384784105569488,0.406286319787534,0.306887477923512,0.37457429918327,0.379422134047695,0.369672831189962,0.337222109975865,0.290006904776347,0.337674235337269,0.347724211118789,0.270506999979117,0.259442026954558
"E5-S_Soil",0.376444855770686,0.38587384051319,0.236864746371938,0.240427274104827,0.385488405735717,0.424775708696738,0.289626831836037,0.361528797873275,0.304153862877101,0.278070530012895,0.266999228961354,0.190111445515402,0.441558841585698,0.410048826001914,0.28944698473334,0.227551210166472,0.398641197174286,0.390381303404523,0.268147517905511,0,0.270735084649175,0.236169334340775,0.224225859992741,0.299091701469465,0.271653069689597,0.25450210983733,0.224971333939628,0.236420374574592,0.421141194331154,0.369253405655297,0.149303657872934,0.214307446846263,0.429301520271494,0.439780490898279,0.186264293984106,0.188832771845743,0.365485475022204,0.347468567145594,0.378677714614009,0.265421060088668,0.438481490025766,0.28339266426227,0.278059172195378,0.349301408408203,0.321270024580384,0.359571148474066,0.320272863041164,0.249730043439802,0.231308827269773,0.261236966310684,0.258737627620094,0.195593852129111,0.205167255250116,0.294922090476143,0.317793941748069,0.203355991683775,0.230372644072725,0.325270365413448,0.313043242591693,0.25760572182728,0.216896380355969,0.324594636159367,0.35201030746797,0.20598449687424,0.328014510302235,0.328090235918778,0.317565118284145,0.243252712768104,0.189408498117879,0.283250503277827,0.296096114050428,0.177848962672372,0.153818928200262
"E6-1_Root",0.399054984015352,0.408072446039226,0.311701540271624,0.294729156088726,0.395115450043217,0.44091269997734,0.34602927907751,0.402149864684648,0.331682536288353,0.288877773824441,0.365945897177783,0.27204432137494,0.446949637409271,0.422749095405072,0.355079290087131,0.296101359585333,0.382689838969934,0.375095318338947,0.337018587854665,0.270735084649175,0,0.0839572092568241,0.313022641583502,0.32918606051991,0.285597591801413,0.271453488697621,0.300005158500386,0.31204920263385,0.435545016042875,0.385139254716234,0.259638650640933,0.298496196197665,0.424392765988483,0.439994080074127,0.271702819111004,0.276228199971407,0.388809464778404,0.349974796574972,0.390783319811308,0.307235393057928,0.470315936992013,0.268548238885521,0.266618589500373,0.37319640282241,0.370671512636351,0.345932958677748,0.272719432827447,0.31768432462058,0.314685359585756,0.252286916978646,0.253775346729967,0.29826104406369,0.305303263109346,0.318619261950741,0.351078919306161,0.279671841288014,0.290580716505276,0.318427207602467,0.303053226258166,0.342526266489128,0.272974323111892,0.333502638884985,0.365166209822781,0.280598855975228,0.369908019407341,0.350801867292521,0.341086360820611,0.3121239947387,0.265655058417008,0.304988299161009,0.317733484479948,0.280517551410373,0.275265766870411
"E6-2_Root",0.379437706594324,0.388672573039114,0.28229549479327,0.267734226966632,0.376449216393378,0.423303105700551,0.321068150108076,0.378639033299941,0.312910155674157,0.270389721176193,0.338507941913322,0.236078975514039,0.434817903217047,0.407682521503901,0.329704148260011,0.2680884773409,0.363472166422432,0.356409701960725,0.309421290974932,0.236169334340775,0.0839572092568241,0,0.281279467710461,0.310760726240585,0.264604695241371,0.249285751678527,0.274145575984576,0.281221528853323,0.414564823789228,0.363719428022896,0.221541724623054,0.268808098861725,0.390773933145946,0.405100729310273,0.240732517603316,0.243803508621171,0.362693344872496,0.335931245870174,0.375289569401175,0.28485523806497,0.450312680950621,0.257119900583086,0.254449913265806,0.351965110192728,0.349499822807249,0.319411873867106,0.272186023738186,0.290271529200981,0.285477082402445,0.23624460807129,0.238102357131393,0.267767261535026,0.275759587949968,0.295624866521948,0.326691862243945,0.248075740477893,0.265461754809236,0.289179312343353,0.273804297606675,0.315089927194786,0.242822062908846,0.312872565473349,0.337557085699865,0.250004347289257,0.345556103418476,0.329991931262859,0.320509840315424,0.287188074003484,0.232351478945727,0.287002966536698,0.300153805401849,0.249557367940984,0.241514362208096
"E6-N_Soil",0.411840475596876,0.41983486985897,0.280978409809143,0.279760482878837,0.419109361912514,0.456070688337929,0.326009568136615,0.3979842459427,0.359190169960248,0.328697589006617,0.348150768908605,0.245638489496702,0.470058465859913,0.441295297954465,0.311494820377549,0.247734674340739,0.433644607228706,0.424337416650457,0.323680533707239,0.224225859992741,0.313022641583502,0.281279467710461,0,0.331989599383372,0.321985288628401,0.308602063269678,0.252666870253979,0.26020015893864,0.454956705088506,0.407334890012229,0.208715163759677,0.261553265681488,0.462367736632741,0.473115657659061,0.239103256182746,0.242946672083338,0.400670207024971,0.380688667585746,0.409973624915867,0.309529313082462,0.469797566404057,0.330121532541225,0.327740709403301,0.397247884187828,0.360477935218424,0.392181977844136,0.353223474192682,0.267611901020022,0.213714045235116,0.320832885731243,0.320542436865709,0.230123046859237,0.172453527836013,0.340134811776756,0.361911681380113,0.251199090137191,0.275177531184826,0.37693397380749,0.364427836303593,0.219949317653134,0.268198131722155,0.36428006338447,0.389070270211991,0.243469195697127,0.368361742118492,0.37040756632739,0.361984645977196,0.295381753964063,0.225036618634298,0.340013110456829,0.350262225043883,0.253980394035565,0.207727709669167
"E6-S_Soil",0.440037468340175,0.446975877625914,0.340926844806527,0.330334441487318,0.446409171084278,0.48113294945236,0.377186960404439,0.431244970074512,0.387166115395293,0.35773893772554,0.390810821384504,0.304847146276628,0.492828186673157,0.465526618218327,0.369921189294594,0.325296535436278,0.460869713573008,0.45266856352193,0.364753826343885,0.299091701469465,0.32918606051991,0.310760726240585,0.331989599383372,0,0.354750776472942,0.342500933343524,0.333984294016983,0.335248299918961,0.479091819270177,0.434371028558525,0.29266897269797,0.331199799853078,0.481876747177817,0.492202175280213,0.304891023318119,0.302991940489914,0.428523747209326,0.410466898172074,0.438805370736314,0.342127109608529,0.495332875539031,0.361597624095294,0.359220580091092,0.429613217205627,0.396921563367669,0.418411125511574,0.383150726618756,0.346987475380713,0.34161483711313,0.350864150708703,0.348095923963616,0.32044847022943,0.324955398826523,0.371560157260665,0.39160474962816,0.320124837837762,0.33891256988316,0.399270295797137,0.388318289395492,0.354891559875831,0.320744326269673,0.392179242287932,0.41516690496296,0.31627525851042,0.403163451864451,0.400613604993376,0.393182536595245,0.355104194244659,0.306839331989143,0.372036097799609,0.381388123885843,0.307974841690544,0.29708596812628
"E7-1_Root",0.405941071899065,0.414923105533694,0.316651060384267,0.30421007914241,0.375629986257643,0.409433268593879,0.351103399519478,0.378732355126716,0.341844338262307,0.30504552737048,0.362716338507395,0.27220172824008,0.444412157096118,0.403537256075342,0.357496201886588,0.304751946421055,0.42552746233521,0.416414053168843,0.341581877185956,0.271653069689597,0.285597591801413,0.264604695241371,0.321985288628401,0.354750776472942,0,0.0606229114860702,0.261770625512056,0.316059354916529,0.382591916259432,0.336512080043622,0.262534514335423,0.287201406972173,0.446719322387337,0.459158321264422,0.28018054758271,0.282360681154841,0.396380752363035,0.320663050175286,0.343287995515844,0.315767016029713,0.403339136320718,0.279066812022755,0.285057218066934,0.388202541852609,0.37903437196783,0.373842165348439,0.321780113255678,0.323814740697253,0.320750022488315,0.299100093449025,0.298819636891684,0.302838320906663,0.311815964906577,0.331994540073703,0.358040700026185,0.287012646146202,0.303027979986785,0.351303454495378,0.337916208632864,0.347448425305809,0.284529258781628,0.337858943389027,0.36894860986404,0.293113055841832,0.371309677516968,0.360295010151647,0.350594983347869,0.31815957434533,0.273577123726845,0.325595646904975,0.337022132853121,0.287275547423801,0.278332223979642
"E7-2_Root",0.395695471940718,0.404548984078819,0.302608897197831,0.290020231930556,0.375877861193563,0.412648764296686,0.338406425782822,0.37547014327148,0.326246993910663,0.288063431695563,0.345917597353813,0.255343868237351,0.439664133929904,0.402119256033184,0.345435747187796,0.290028494128823,0.41523747724263,0.405717945975431,0.326540424690272,0.25450210983733,0.271453488697621,0.249285751678527,0.308602063269678,0.342500933343524,0.0606229114860702,0,0.255932842111316,0.301615130116762,0.392412588465313,0.344217361951462,0.245341572528648,0.277688455668823,0.433782463123761,0.446306435181247,0.264189355145273,0.266386725927717,0.384030958714685,0.323621408848611,0.351344857952199,0.303305900970624,0.415803101141638,0.271493527096696,0.274342090184377,0.377124346054855,0.366782004347104,0.359873803018731,0.308168500940864,0.310360851960727,0.306102334228397,0.284736239835806,0.284358404294228,0.288295448416504,0.297831034064644,0.318153733827359,0.345264361350223,0.271496136651931,0.288633026815755,0.334241405491498,0.320330000688107,0.335022492030769,0.267162443898078,0.322457580943862,0.352339526147671,0.277818013849405,0.357150669236769,0.346305908584678,0.336408456717072,0.304083853118535,0.257416454638297,0.309063178207531,0.321464691235704,0.270064858826244,0.26057567887578
"E7-N_Soil",0.406414734893106,0.414871278760519,0.279338689974099,0.272787799191399,0.403774115155643,0.440673285096207,0.3222662181898,0.38684183663895,0.347848689759087,0.314837756696937,0.340347022440283,0.240477034967626,0.458597422905403,0.427156992186673,0.317325932967015,0.259194264559491,0.428617782427429,0.418928508255944,0.320203318900106,0.224971333939628,0.300005158500386,0.274145575984576,0.252666870253979,0.333984294016983,0.261770625512056,0.255932842111316,0,0.268226667940907,0.435545407397919,0.387284729310222,0.214437247289955,0.249910416204266,0.451870685189165,0.463432887825952,0.232123343907544,0.238452159269259,0.39257976810357,0.361060063491722,0.390088105897084,0.302816880331115,0.450607404321321,0.307476562908239,0.306913141798386,0.389409638607846,0.358329745004693,0.379864138708658,0.333525656463574,0.277078059909061,0.271592691029483,0.307411361367732,0.307281706885667,0.236789255591253,0.240727994127007,0.329446529451798,0.353570364750929,0.245191273793928,0.264969982002633,0.361140912712177,0.347148401208391,0.280619345565666,0.260404035873958,0.350192216909684,0.377633029870626,0.236204191667981,0.360942342396522,0.35970075507546,0.351025375890781,0.287443606500312,0.233445988634697,0.326985649610799,0.337774263550054,0.249338950861664,0.212779988398231
"E7-S_Soil",0.402077432542772,0.41126727945399,0.262283467175445,0.287594672957077,0.413777147626323,0.45078078923277,0.316533460858798,0.388568820900297,0.352993143883053,0.324165500184922,0.341185377518821,0.253421608711792,0.466957095807266,0.43749606567028,0.329424227289114,0.280619400156035,0.425461991122682,0.417785156582265,0.318204561046081,0.236420374574592,0.31204920263385,0.281221528853323,0.26020015893864,0.335248299918961,0.316059354916529,0.301615130116762,0.268226667940907,0,0.450352441268275,0.402062938768134,0.223548205455315,0.273487453045168,0.457542095495179,0.46828878022306,0.239957619462937,0.23410978122719,0.396901464090449,0.371901870990854,0.401074289762849,0.299494086325095,0.464505040081683,0.318794729820179,0.316152322875377,0.38601875171959,0.355385584510634,0.389397327215856,0.347998838323844,0.230836345075696,0.249842159236341,0.316862374160515,0.315684351449832,0.240740134854423,0.258894491712009,0.333449168431468,0.354885316734733,0.242763754284551,0.285192467868609,0.369026341414209,0.357166521020316,0.291257229525799,0.262429431624989,0.360768462708378,0.385383847022053,0.254732653955864,0.35597806778375,0.363372084740436,0.354864008139718,0.298583980290952,0.248811528114412,0.335119726263687,0.344965913485053,0.25205899599503,0.229637915323786
"E8-1_Root",0.502715300737051,0.515035241433102,0.450735601116289,0.445137349654881,0.366180496855249,0.361521322611464,0.476125817761913,0.407337262152181,0.420973701599604,0.414597227201122,0.485332082456747,0.42300234845039,0.50744648400045,0.420864050358496,0.479708334062638,0.445699619750041,0.531088452172624,0.525212636020563,0.467149434274197,0.421141194331154,0.435545016042875,0.414564823789228,0.454956705088506,0.479091819270177,0.382591916259432,0.392412588465313,0.435545407397919,0.450352441268275,0,0.0698441438013794,0.410911536412319,0.376066917322732,0.497092885244202,0.505574931072652,0.428763414938079,0.428178286209552,0.494775100495631,0.281045914192858,0.218234375111581,0.440926828578642,0.18193911310523,0.351524171199553,0.381485736022716,0.488132764770126,0.49796711363927,0.466898676138928,0.469187492399309,0.456950697988733,0.454071655406862,0.445566120585108,0.444358492840958,0.440725001007084,0.448472543731057,0.46145703043899,0.479813117087987,0.43212779854446,0.445303379374404,0.442687078325582,0.440254311901413,0.47220804581034,0.430842640827668,0.437872701647962,0.452823658466394,0.43176458401447,0.492533214896705,0.483510730983441,0.472610656930468,0.449041377024335,0.423899698255522,0.460925181792507,0.469759385978804,0.431868355759043,0.425298203710782
"E8-2_Root",0.461320450022569,0.473723664162376,0.402395541627671,0.396068082253499,0.337471018101994,0.340688224192355,0.430764191597284,0.374200930203781,0.376756392090843,0.366228196754667,0.442232194133022,0.370704658618316,0.474449549383584,0.391438530967619,0.4354664072781,0.396636891031475,0.49175167650216,0.484302417273727,0.421090456900266,0.369253405655297,0.385139254716234,0.363719428022896,0.407334890012229,0.434371028558525,0.336512080043622,0.344217361951462,0.387284729310222,0.402062938768134,0.0698441438013794,0,0.35707478357134,0.328252059167103,0.476521515127771,0.486427009969919,0.37773603516219,0.377780141688611,0.45875450906341,0.248277412721774,0.197310262829209,0.393630210263677,0.188827126713455,0.304770898392397,0.333957075077891,0.444292477295354,0.454718714172884,0.433473233011452,0.42069939828341,0.408730305918134,0.405936126613156,0.39676392684424,0.39576780423099,0.39144810669292,0.40031912311329,0.41252162495693,0.433868794226598,0.380993096420882,0.395799999956672,0.409690837520954,0.404435813452651,0.427165572435331,0.379913029620981,0.397752497549409,0.419527459828962,0.382618566673226,0.448905600529921,0.438632439644814,0.427298127703344,0.40147543074589,0.371692013969218,0.412622997986846,0.422438656774831,0.381329866424815,0.374598936760808
"E8-N_Soil",0.367925071193841,0.375915970654324,0.217233670321399,0.228780386806344,0.376078391879753,0.415647099468516,0.275856173100934,0.34657800002488,0.303227645287519,0.267109375895003,0.280010887684668,0.157181829335028,0.433378875565004,0.400580076378736,0.282603302510226,0.213902151200135,0.392257166338257,0.382513701261428,0.273843689595089,0.149303657872934,0.259638650640933,0.221541724623054,0.208715163759677,0.29266897269797,0.262534514335423,0.245341572528648,0.214437247289955,0.223548205455315,0.410911536412319,0.35707478357134,0,0.182451601977087,0.422832112382085,0.434379228850015,0.142678505481839,0.151731746152613,0.359083858367069,0.33423145130434,0.366117920213576,0.261572399238584,0.424673527800258,0.275564910294017,0.272408938822359,0.351064872613617,0.321636019923822,0.351614313613057,0.30896178335598,0.237288443847219,0.21708479596123,0.265442658029116,0.26437887092658,0.1684392527437,0.189958463963272,0.281389963382812,0.305025055227222,0.173959606417425,0.202306517098679,0.32767684602825,0.313315706937759,0.250531932323262,0.193944879677161,0.310906438891155,0.341433115337764,0.184897804138787,0.316782540934088,0.318728962533066,0.30979614313213,0.19748512392081,0.156394864886721,0.281234790734595,0.294381152687266,0.164827618180722,0.148354510428683
"E8-S_Soil",0.398637881659416,0.406476619545105,0.271130761162812,0.274789414857082,0.369581910270456,0.401666781381983,0.313280078370328,0.356379057810302,0.338419950752075,0.30273633800606,0.325615953167508,0.226603878634187,0.444416275375,0.39902750587789,0.319409660214441,0.264559700238047,0.424298469929554,0.41432597012441,0.316402260492139,0.214307446846263,0.298496196197665,0.268808098861725,0.261553265681488,0.331199799853078,0.287201406972173,0.277688455668823,0.249910416204266,0.273487453045168,0.376066917322732,0.328252059167103,0.182451601977087,0,0.448370386454732,0.459605726861329,0.215920323892066,0.221953670096001,0.387525762264938,0.287842354748712,0.310908438984365,0.303141817209605,0.386114033102403,0.284874389997108,0.29084260119929,0.383271325108586,0.355978807941588,0.380668730643364,0.336518603595335,0.283122254425979,0.267100283979625,0.306449256419556,0.305700888736067,0.23001396004337,0.246246002664496,0.318862786529169,0.342764282389525,0.23173958208066,0.251294314781466,0.359424668583588,0.346119162495181,0.291522189507373,0.249090682526831,0.290715268496023,0.331556395417494,0.234022049404656,0.354320126110719,0.331204057619379,0.322052925128313,0.254361693935644,0.224637925054875,0.295014984659494,0.309238915786141,0.227188633754265,0.211421798034909
"E9-1_Root",0.528174341131965,0.534727967275612,0.457530075040278,0.447911561990179,0.526107381052372,0.558303758402865,0.482031474271339,0.517340052139325,0.475578867519593,0.450746238217719,0.479515647503144,0.432271830029725,0.564086090931218,0.541704266794315,0.487588405209096,0.448392110011218,0.534397704684058,0.528863563093852,0.473461815217081,0.429301520271494,0.424392765988483,0.390773933145946,0.462367736632741,0.481876747177817,0.446719322387337,0.433782463123761,0.451870685189165,0.457542095495179,0.497092885244202,0.476521515127771,0.422832112382085,0.448370386454732,0,0.0257946144286091,0.429130804157694,0.425028497514619,0.430226367177178,0.486152425429177,0.516790705524443,0.457916227997716,0.576866028453668,0.441950102702995,0.440039821254764,0.517575539529976,0.500289391495474,0.2714437105732,0.419980955796738,0.461801789999549,0.458656648802291,0.431509900741557,0.430787150048625,0.448402912539767,0.453023712410937,0.465333688326088,0.486925637318201,0.438189964565368,0.44620742491356,0.239243977489254,0.256410721861887,0.479035072345361,0.434198364068236,0.432172880282044,0.373649072585503,0.414882288732146,0.49960739513865,0.486939876086817,0.480049298805639,0.459918231251441,0.429501644022616,0.455812615053817,0.464449606916813,0.433365493655761,0.42707851739445
"E9-2_Root",0.537957850813842,0.544440785524955,0.468293374646054,0.45941329005315,0.536558251322757,0.567860277074905,0.49236243634982,0.526689859403561,0.486026403356396,0.463436016705329,0.484188570276589,0.443628493945844,0.574341440370619,0.552332873201588,0.497614051526954,0.459799263530587,0.544794474501951,0.539543428747483,0.482062175722339,0.439780490898279,0.439994080074127,0.405100729310273,0.473115657659061,0.492202175280213,0.459158321264422,0.446306435181247,0.463432887825952,0.46828878022306,0.505574931072652,0.486427009969919,0.434379228850015,0.459605726861329,0.0257946144286091,0,0.441274232418044,0.436698791518161,0.43786864321893,0.498123762776496,0.527677889948765,0.469406096071949,0.585657762536298,0.455998071515051,0.453781496085833,0.527031455345596,0.50960446221424,0.278284294658102,0.434391564319889,0.472769844753576,0.468948666832676,0.444997772232014,0.444271544952102,0.459404322920759,0.464053048323407,0.476739067745417,0.497221514876777,0.449720109714175,0.458059947542714,0.24576834367944,0.264475484201549,0.489260197664483,0.445973519016828,0.444173177362308,0.382815334493989,0.42639140824173,0.509529651891114,0.49757355266651,0.490675816793031,0.471126303441578,0.441458447582723,0.467031280650581,0.475274561865636,0.443368171015717,0.436989325847949
"E9-N_Soil",0.386524339775245,0.395548393999069,0.229626345028464,0.244358651051714,0.389703840456791,0.429566347192234,0.290372473692037,0.362630644977739,0.322704739671152,0.287301532325806,0.303433879167357,0.200094595489252,0.442958799357783,0.412928204648385,0.304087478280078,0.223020874444979,0.407209078187108,0.398324674082795,0.28509455093999,0.186264293984106,0.271702819111004,0.240732517603316,0.239103256182746,0.304891023318119,0.28018054758271,0.264189355145273,0.232123343907544,0.239957619462937,0.428763414938079,0.37773603516219,0.142678505481839,0.215920323892066,0.429130804157694,0.441274232418044,0,0.108442814054513,0.37155766541162,0.33849557418912,0.373022775060497,0.260901981147053,0.441685664963737,0.276956199124775,0.275010171010464,0.367046760841785,0.315598113403938,0.356836628647057,0.309136024830805,0.237638973347241,0.216323582168699,0.279568375100616,0.279000188742806,0.166487478024303,0.220501022922631,0.302684186524354,0.327400963303881,0.187643697664775,0.205890796032626,0.333835139032432,0.319692687129169,0.278945914542491,0.207440641497143,0.326608523372491,0.353990164356387,0.205183042469229,0.332193980797927,0.335427262442675,0.326509676149633,0.19913564369089,0.165630939424374,0.301041198736503,0.312680423000964,0.166624924480003,0.155323606746114
